player_id,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
344584,SC1,2.25,0.0,0.75,1.0,746.0
344588,SC1,1.3333333333333333,0.0,1.0,1.0,980.3333333333334
344589,SC1,0.0,0.0,0.0,0.0,221.0
344591,FR1,1.0,0.0,0.0,0.0,630.0
344592,FR1,0.5,0.0,0.0,0.0,251.0
344595,IT1,1.0,0.0,0.0,0.0,48.0
344596,GB1,2.0,0.0,0.0,0.0,546.0
344598,L1,1.5,0.0,0.25,0.0,962.0
344599,FR1,1.5,0.0,1.0,2.0,1085.5
344600,IT1,1.5,0.0,0.0,0.0,775.5
344605,ES1,6.0,0.0,0.0,0.0,1297.0
344607,TR1,0.0,0.0,0.0,0.0,67.0
344610,FR1,1.0,0.0,0.0,0.0,32.0
344627,PO1,0.0,0.0,1.0,0.0,296.0
344649,NL1,1.6666666666666667,0.0,0.0,0.3333333333333333,656.0
344677,BE1,0.0,0.0,0.0,0.0,38.0
344695,L1,4.0,0.25,0.5,2.25,1826.75
344806,IT1,0.0,0.0,0.0,0.0,39.0
344830,GB1,3.0,0.0,1.0,0.0,943.0
344864,FR1,1.75,0.0,0.25,1.25,1812.75
344869,PO1,3.3333333333333335,0.3333333333333333,14.0,3.3333333333333335,1677.0
344886,FR1,1.0,0.0,1.0,1.6666666666666667,1285.0
344888,FR1,2.0,0.25,10.5,2.0,1878.0
344892,FR1,1.0,0.0,2.0,0.0,1883.0
344893,UKR1,0.0,0.0,0.0,0.0,4.0
344905,SC1,0.0,0.0,0.0,0.0,477.0
344969,SC1,2.0,0.0,0.0,0.0,1062.0
345041,FR1,0.0,0.0,0.0,0.0,119.0
345053,PO1,1.0,0.0,0.0,0.0,90.0
345061,PO1,1.6666666666666667,0.0,3.3333333333333335,2.0,1472.0
345083,ES1,0.0,0.0,0.0,0.0,95.0
345084,FR1,4.0,0.0,1.0,2.0,1006.5
345105,TR1,3.0,0.0,3.3333333333333335,0.3333333333333333,1055.3333333333333
345183,UKR1,1.0,0.0,0.0,0.0,170.0
345189,IT1,4.0,0.0,1.0,2.0,1848.0
345194,GR1,0.5,0.0,0.5,0.5,149.5
345195,TR1,2.5,0.0,0.0,0.0,214.5
345251,SC1,1.0,0.0,0.0,0.0,271.0
345323,BE1,2.0,0.0,12.0,2.0,2371.0
345343,SC1,0.0,0.0,0.0,0.0,449.0
345345,PO1,3.6666666666666665,0.0,2.3333333333333335,2.6666666666666665,1500.0
345401,UKR1,4.0,0.0,1.0,0.0,769.0
345408,RU1,0.0,0.0,0.0,0.0,345.0
345437,FR1,1.0,0.0,0.0,0.0,750.0
345449,ES1,0.0,1.0,0.0,0.0,201.0
345458,IT1,1.75,0.0,0.0,0.0,675.5
345468,BE1,2.0,0.0,5.0,0.0,649.0
345473,IT1,0.0,0.0,0.0,0.0,47.0
345536,FR1,0.0,0.0,0.0,0.0,8.0
345562,PO1,0.0,0.0,1.0,3.0,661.0
345577,TR1,3.0,0.0,4.0,3.0,1968.0
345584,DK1,2.0,0.0,0.0,0.3333333333333333,816.3333333333334
345586,NL1,1.0,0.0,0.0,1.5,365.0
345587,GR1,1.0,0.0,0.0,0.0,264.0
345590,IT1,0.0,0.0,2.0,0.0,31.0
345591,NL1,0.0,0.0,0.0,0.0,90.0
345595,DK1,0.0,0.0,0.0,0.0,515.6666666666666
345647,DK1,1.0,0.0,0.6666666666666666,0.0,459.6666666666667
345654,TR1,3.5,0.0,1.5,1.5,1327.0
345700,DK1,1.0,0.0,0.0,0.0,644.0
345714,UKR1,7.0,0.0,0.0,1.0,801.0
345746,DK1,1.0,0.0,0.5,0.0,553.5
345748,FR1,2.0,0.0,0.0,2.0,1628.0
345749,DK1,0.0,0.0,0.3333333333333333,0.3333333333333333,247.33333333333334
345750,UKR1,0.0,0.0,0.0,0.0,270.0
345759,SC1,2.0,0.0,1.0,0.0,220.0
345760,SC1,1.75,0.25,4.0,4.0,1145.75
345763,TR1,1.0,0.0,2.0,0.0,243.0
345772,UKR1,0.0,0.0,0.0,0.0,41.0
345780,L1,0.0,0.0,0.0,0.0,180.0
345861,PO1,1.0,0.0,0.0,0.0,23.0
345886,L1,2.75,0.25,2.0,2.75,1326.75
346018,GB1,1.75,0.0,0.25,0.25,814.0
346270,SC1,0.0,0.0,0.0,2.0,144.0
346289,ES1,6.75,0.25,1.0,0.25,1629.25
346290,BE1,3.0,0.0,1.3333333333333333,1.3333333333333333,1782.3333333333333
346291,PO1,9.0,0.0,3.0,0.0,790.0
346314,GB1,2.0,0.0,1.0,0.3333333333333333,1023.3333333333334
346315,SC1,2.0,1.0,0.0,0.0,668.0
346332,L1,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,465.3333333333333
346469,SC1,0.0,0.0,0.0,0.0,33.0
346478,GB1,1.75,0.0,0.0,0.0,475.0
346482,GB1,0.0,0.0,0.0,0.0,102.0
346483,GB1,2.2,0.0,4.4,4.2,1709.2
346546,FR1,1.0,0.0,0.0,0.0,90.0
346549,DK1,0.0,0.0,0.5,0.0,324.0
346551,DK1,1.6666666666666667,0.0,0.0,0.0,1470.0
346561,IT1,6.666666666666667,0.0,0.6666666666666666,0.0,1304.3333333333333
346562,IT1,0.0,0.0,0.0,0.0,27.0
346567,IT1,3.25,0.0,0.25,0.25,466.5
346643,SC1,0.0,0.0,0.0,0.3333333333333333,103.66666666666667
346644,PO1,0.0,0.0,0.0,0.0,177.0
346647,NL1,1.75,0.0,1.25,0.75,1555.5
346707,GB1,2.0,0.0,1.5,2.0,1613.5
346766,IT1,0.0,0.0,0.0,0.0,75.0
346767,PO1,1.0,0.0,1.5,1.0,513.5
346776,TR1,4.0,0.0,0.0,1.0,574.0
346779,GB1,0.5,0.0,6.25,3.25,1796.25
346849,L1,6.0,0.0,1.0,2.0,1496.0
346853,L1,2.6666666666666665,0.0,1.0,3.6666666666666665,1417.3333333333333
346879,PO1,1.0,0.0,0.0,0.0,195.0
346890,IT1,1.0,0.0,4.0,0.0,491.0
346900,L1,0.0,0.0,0.0,0.0,14.0
347019,PO1,7.0,0.5,0.0,0.0,1602.0
347038,NL1,0.6666666666666666,0.0,0.0,0.0,707.3333333333334
347090,PO1,3.0,0.0,0.0,2.0,440.0
347100,FR1,0.5,0.0,1.0,1.0,411.5
347138,SC1,4.0,0.0,5.5,4.0,1231.5
347204,PO1,3.5,0.0,1.5,0.5,1216.0
347253,IT1,2.5,0.0,4.0,3.5,1738.0
347270,UKR1,2.0,0.0,0.0,0.0,137.0
347382,PO1,1.0,1.0,2.0,0.0,661.0
347383,TR1,0.5,0.0,0.0,0.0,135.0
347469,TR1,0.0,0.0,0.0,0.0,45.0
347546,SC1,0.6666666666666666,0.0,0.0,0.0,147.33333333333334
347594,BE1,4.0,0.0,1.0,1.0,1662.0
347595,FR1,0.5,0.0,2.0,0.0,223.5
347617,SC1,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,891.0
347618,SC1,0.0,0.0,0.0,0.0,236.5
347619,SC1,3.0,0.0,3.25,1.25,2092.5
347625,BE1,2.3333333333333335,0.0,0.6666666666666666,1.3333333333333333,1313.3333333333333
347666,SC1,7.0,0.0,3.0,0.0,2523.0
347804,UKR1,1.0,0.0,0.0,0.0,523.0
347824,PO1,0.0,0.0,0.0,0.0,165.0
347895,SC1,1.0,0.0,0.0,0.0,320.0
347900,NL1,3.0,0.0,2.0,0.0,1555.0
347905,PO1,1.3333333333333333,0.3333333333333333,0.0,0.0,567.6666666666666
347913,TR1,1.0,1.0,1.0,0.0,785.0
348026,FR1,1.0,0.0,0.0,1.5,798.0
348039,PO1,0.0,1.0,4.0,0.0,1044.0
348040,TR1,0.0,0.0,0.0,0.0,243.0
348214,L1,1.0,0.0,0.0,0.0,272.0
348229,BE1,3.0,0.0,1.0,0.0,627.0
348255,TR1,0.0,0.0,0.0,0.0,1.0
348267,PO1,3.0,0.0,0.5,0.0,676.0
348269,UKR1,0.0,0.0,0.0,0.0,1.0
348298,GR1,1.75,0.0,0.5,0.0,887.25
348301,GR1,0.0,0.0,0.0,0.0,2.0
348332,BE1,1.0,0.0,0.0,0.0,409.0
348379,DK1,0.0,0.0,0.0,0.0,140.0
348423,RU1,0.0,0.0,0.0,0.0,14.0
348425,TR1,3.6666666666666665,0.0,4.0,4.0,1755.6666666666667
348431,IT1,0.0,0.0,0.0,0.0,11.0
348519,GR1,0.0,0.0,0.0,0.0,94.0
348532,GR1,1.0,0.0,0.0,0.0,219.5
348542,GR1,0.0,0.0,0.0,0.0,11.0
348601,IT1,4.666666666666667,0.0,0.6666666666666666,0.6666666666666666,1033.6666666666667
348623,GB1,4.5,0.5,0.5,0.25,1148.25
348756,BE1,6.75,0.0,1.0,1.75,1617.25
348768,UKR1,0.0,0.0,1.0,0.0,360.0
348769,PO1,5.0,0.0,1.0,1.0,2122.0
348778,L1,0.0,0.0,0.0,0.0,68.0
348791,FR1,1.5,0.5,4.0,5.0,2358.0
348795,GB1,1.0,0.0,0.6666666666666666,0.6666666666666666,387.3333333333333
348839,UKR1,0.6666666666666666,0.3333333333333333,0.0,0.0,585.3333333333334
348875,DK1,2.0,0.0,1.3333333333333333,0.0,640.3333333333334
348953,GR1,0.0,0.0,0.0,0.0,2.0
349066,GB1,1.5,0.0,10.0,1.0,1388.0
349106,UKR1,0.0,0.0,0.0,0.0,4.0
349107,UKR1,0.0,0.0,0.0,0.0,70.0
349300,SC1,1.0,0.0,5.0,2.0,767.0
349418,PO1,3.0,0.0,0.0,0.3333333333333333,2460.0
349433,L1,2.0,0.0,1.0,2.0,1199.0
349443,PO1,0.5,0.0,0.0,0.0,122.0
349513,PO1,8.0,0.0,1.0,0.0,2088.0
349530,L1,0.0,0.0,0.0,1.0,22.0
349536,DK1,0.0,0.0,0.0,0.0,180.0
349567,NL1,3.0,0.0,0.0,0.0,820.0
349570,PO1,1.0,0.0,0.0,0.0,412.0
349585,RU1,5.0,0.3333333333333333,0.6666666666666666,3.0,1912.0
349599,GB1,3.5,0.0,1.5,4.5,1785.0
349608,TR1,0.0,0.0,0.0,0.0,174.0
349622,TR1,4.0,0.0,2.0,1.0,1755.0
349699,BE1,3.0,0.0,0.0,0.0,532.0
349701,GB1,4.333333333333333,0.3333333333333333,0.0,2.0,2124.3333333333335
349719,IT1,0.0,0.0,0.0,0.0,139.0
349733,TR1,0.0,0.0,0.0,0.0,10.0
349737,PO1,1.0,0.0,0.0,0.0,1020.0
349796,NL1,0.0,0.0,0.0,0.0,16.5
349826,PO1,11.0,0.0,0.0,0.0,1958.0
349836,ES1,4.333333333333333,0.3333333333333333,0.3333333333333333,0.0,1341.3333333333333
349856,ES1,4.0,0.5,0.5,0.5,1540.5
349873,ES1,0.0,0.0,0.0,0.0,85.0
349890,GR1,1.6666666666666667,0.0,0.0,0.0,294.6666666666667
349903,PO1,1.0,0.0,1.0,1.5,1194.0
349909,RU1,3.0,0.0,0.0,0.0,1448.0
349917,RU1,1.0,0.0,0.0,0.0,73.0
349936,RU1,0.5,0.0,0.0,0.0,450.0
349944,BE1,1.0,0.0,0.0,0.0,736.0
349962,PO1,0.0,0.0,1.0,0.0,383.0
350193,NL1,0.0,0.0,1.0,0.0,284.0
350219,FR1,1.5,0.0,2.0,2.0,1427.5
350310,PO1,1.0,0.0,0.0,0.0,64.0
350311,PO1,6.0,0.3333333333333333,3.0,3.6666666666666665,1912.3333333333333
350343,DK1,3.0,0.0,1.0,0.0,307.0
350347,NL1,0.0,0.0,0.0,0.0,225.0
350357,L1,0.0,0.0,0.0,0.0,72.0
350364,GR1,2.3333333333333335,0.0,1.0,1.3333333333333333,1116.3333333333333
350396,PO1,2.0,0.0,0.0,0.0,497.0
350398,DK1,2.0,0.0,1.0,2.0,863.0
350644,GR1,1.0,0.0,0.0,0.0,121.0
350828,UKR1,5.0,0.0,6.5,1.0,1164.0
350894,SC1,1.5,0.0,0.0,0.5,290.0
351071,NL1,1.0,0.0,0.0,0.0,208.0
351072,GR1,4.5,0.0,0.5,0.5,739.0
351168,RU1,1.0,0.0,0.0,0.0,556.0
351245,PO1,0.0,0.0,0.0,0.0,194.0
351388,TR1,1.5,0.0,1.5,1.0,569.0
351390,BE1,0.0,0.0,0.0,0.0,11.0
351419,RU1,1.2,0.0,0.0,0.0,1269.0
351478,ES1,0.75,0.25,6.25,2.5,1480.5
351487,GR1,0.5,0.0,0.0,0.0,394.0
351506,IT1,0.0,0.0,0.0,0.0,15.0
351546,SC1,0.0,0.0,0.0,2.0,2447.0
351567,NL1,1.0,0.0,7.0,1.0,1562.0
351624,SC1,0.3333333333333333,0.0,0.6666666666666666,0.0,339.3333333333333
351691,SC1,2.5,0.5,7.5,1.25,1217.75
351718,TR1,0.5,0.0,0.0,0.0,140.0
351729,RU1,3.0,0.0,0.0,1.0,303.5
351735,RU1,1.0,0.0,0.0,2.0,931.0
351738,TR1,2.0,0.0,0.0,6.0,1303.0
351745,RU1,0.5,0.0,0.0,0.0,52.0
351746,ES1,2.0,0.0,1.0,1.0,711.0
351749,GB1,3.5,0.0,0.25,0.25,870.25
351750,PO1,0.0,0.0,0.0,0.0,52.0
351755,GB1,5.0,0.0,1.0,3.0,2930.0
351792,TR1,0.0,0.0,4.0,0.0,1615.0
351808,PO1,0.0,0.0,0.0,0.0,3.0
351809,ES1,5.5,0.0,0.5,0.5,2361.25
351816,IT1,4.0,0.0,1.0,1.25,1162.5
351837,BE1,3.4,0.0,1.0,1.0,816.4
351843,FR1,4.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2137.0
351892,ES1,0.0,0.0,0.0,0.0,166.0
351955,IT1,3.5,0.5,1.5,1.0,2772.5
351977,PO1,0.0,0.0,0.0,0.0,83.0
351978,PO1,0.5,0.0,0.5,0.75,284.0
352017,BE1,2.5,0.25,7.25,3.75,1725.5
352126,SC1,2.0,0.0,1.5,4.0,1231.5
352392,FR1,3.25,0.0,0.5,0.75,1616.0
352393,FR1,0.0,0.0,0.0,0.0,11.0
352425,PO1,0.5,0.0,1.0,4.0,1414.5
352558,PO1,0.0,0.0,0.0,0.0,90.0
352559,PO1,3.0,0.25,1.25,3.25,892.75
352567,ES1,0.0,0.0,0.0,0.0,48.0
352651,TR1,0.0,0.0,0.0,0.0,45.0
352659,TR1,0.5,0.0,0.0,0.0,957.5
352718,TR1,1.25,0.0,0.0,0.0,388.75
352721,TR1,0.0,0.0,0.5,0.0,188.0
352770,PO1,0.0,0.0,0.0,0.0,17.0
352811,TR1,3.0,0.0,6.0,2.0,1794.0
352815,PO1,0.0,0.0,0.0,0.0,270.0
352840,PO1,0.0,0.0,0.0,0.0,35.5
352847,PO1,0.6666666666666666,0.0,0.0,0.3333333333333333,408.3333333333333
352898,PO1,2.6666666666666665,0.0,2.0,2.6666666666666665,1106.0
352918,PO1,2.0,0.0,0.5,1.0,596.25
352925,PO1,2.0,0.0,1.0,0.3333333333333333,326.0
352934,PO1,0.0,0.0,0.0,0.0,8.0
353032,ES1,9.0,0.3333333333333333,1.0,0.6666666666666666,1879.0
353037,RU1,1.3333333333333333,0.0,3.6666666666666665,3.0,1085.0
353047,PO1,2.0,0.0,0.0,0.0,397.0
353108,L1,0.5,0.0,0.0,0.5,213.5
353204,FR1,2.0,0.0,0.0,0.0,368.0
353205,FR1,0.0,0.0,0.0,0.0,270.0
353211,BE1,5.0,0.0,4.0,1.0,1423.0
353252,UKR1,2.6666666666666665,0.0,1.6666666666666667,2.3333333333333335,1074.6666666666667
353253,PO1,0.5,0.0,0.0,0.5,34.5
353271,GR1,2.6666666666666665,0.0,0.0,0.3333333333333333,695.0
353365,FR1,2.25,0.0,0.75,0.5,837.25
353366,IT1,3.0,0.0,0.0,1.0,1019.0
353395,FR1,1.0,0.0,0.0,0.0,173.0
353399,FR1,1.75,0.25,2.75,5.25,1124.5
353403,FR1,5.0,0.0,0.3333333333333333,1.3333333333333333,1535.3333333333333
353404,FR1,1.0,0.0,3.0,1.0,1385.0
353418,BE1,2.0,1.0,0.0,1.0,633.0
353559,NL1,3.25,0.0,1.25,0.0,900.75
353567,PO1,0.0,0.0,0.0,0.0,119.0
353584,UKR1,3.3333333333333335,0.0,0.3333333333333333,0.0,661.0
353631,GR1,0.0,0.0,0.0,0.0,92.0
353634,GR1,0.0,0.0,2.0,0.0,95.0
353729,SC1,0.0,0.0,0.0,0.0,7.0
353775,TR1,3.5,0.5,3.25,2.5,1509.0
353785,BE1,0.0,0.0,0.0,1.0,23.0
353796,IT1,5.0,0.0,1.5,1.0,1659.0
353826,L1,3.25,0.25,0.5,0.75,1447.5
353845,PO1,0.0,0.0,0.0,0.0,11.0
353860,TR1,0.0,0.0,0.0,0.0,90.0
353892,L1,2.6666666666666665,0.0,0.6666666666666666,1.3333333333333333,2054.3333333333335
353922,TR1,2.0,0.0,1.0,3.0,891.0
353948,L1,2.75,0.0,2.0,1.0,1794.0
353959,GR1,2.5,0.0,3.0,1.0,811.5
353970,TR1,1.0,0.0,0.3333333333333333,0.0,501.6666666666667
353998,IT1,0.0,0.0,0.0,0.0,7.0
354040,RU1,2.0,0.0,3.5,0.5,734.5
354114,BE1,0.0,0.0,1.0,0.0,137.0
354136,NL1,1.5,0.0,4.0,1.0,815.5
354145,RU1,3.6666666666666665,0.0,2.3333333333333335,2.0,957.3333333333334
354146,GR1,0.0,0.0,0.0,0.0,164.0
354173,TR1,5.75,0.25,0.0,0.0,1484.0
354232,FR1,0.0,0.0,0.0,0.0,23.0
354259,TR1,0.0,0.0,0.0,0.0,109.0
354278,NL1,1.0,0.0,1.0,1.0,702.0
354317,TR1,0.0,0.0,0.0,0.0,90.0
354325,UKR1,1.0,0.0,0.0,0.0,53.0
354326,UKR1,2.0,0.0,0.0,0.0,148.0
354330,PO1,0.0,0.0,1.0,0.0,137.0
354340,TR1,3.0,0.0,3.0,0.0,1613.0
354352,FR1,3.0,0.25,0.5,2.25,1674.5
354361,IT1,3.0,0.0,1.0,2.6666666666666665,2243.3333333333335
354362,GB1,5.0,0.0,2.0,2.0,1099.3333333333333
354482,FR1,1.0,0.0,2.0,1.0,641.0
354567,SC1,2.0,0.0,3.0,0.0,784.0
354587,GR1,1.0,0.25,7.0,3.5,1218.5
354609,L1,0.0,0.0,0.0,0.0,31.0
354613,SC1,1.0,0.0,0.0,0.0,340.0
354666,FR1,2.0,0.0,4.0,3.0,1278.0
354697,ES1,2.5,0.0,0.0,0.0,541.5
354717,UKR1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,228.0
354726,FR1,4.5,0.25,5.25,4.5,2115.5
354741,GR1,3.0,0.0,13.0,3.0,1877.0
354742,GR1,4.25,0.25,0.25,0.5,1704.0
354772,GR1,1.0,0.0,1.0,2.0,832.0
354775,GR1,3.5,0.0,1.0,1.0,1490.5
354814,IT1,3.75,0.0,5.25,1.75,1513.0
354909,IT1,5.0,0.0,1.0,0.0,1468.0
355104,IT1,3.0,0.0,0.0,1.0,673.5
355130,UKR1,3.0,0.0,0.0,0.0,1071.0
355335,ES1,4.0,0.0,0.0,0.0,592.5
355336,ES1,1.0,0.0,0.0,0.0,23.0
355350,BE1,0.0,0.0,0.0,0.0,9.0
355367,UKR1,1.0,0.0,1.0,0.0,40.0
355368,NL1,0.0,0.0,0.0,0.0,5.0
355369,L1,2.0,0.0,4.5,3.0,1194.0
355370,PO1,1.0,0.0,1.0,0.0,214.0
355469,PO1,0.0,0.0,0.0,0.0,328.0
355483,DK1,2.0,0.0,0.0,1.0,567.5
355490,GR1,0.0,0.0,0.0,0.0,270.0
355492,UKR1,1.0,0.0,1.0,0.0,389.0
355496,PO1,7.5,0.0,1.0,0.5,2115.0
355501,BE1,4.0,0.0,0.5,0.5,1066.0
355514,DK1,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,775.6666666666666
355516,DK1,0.0,0.0,0.0,0.0,1.0
355566,TR1,0.0,0.0,0.0,0.5,368.5
355624,ES1,0.0,0.0,0.0,0.0,381.0
355627,FR1,0.0,0.0,1.0,0.0,210.0
355628,ES1,7.25,0.0,0.5,1.25,1840.0
355641,TR1,2.0,0.0,3.0,5.0,1918.0
355651,SC1,7.0,0.0,0.0,1.0,1641.0
355689,ES1,2.0,0.0,1.0,1.0,593.0
355761,GR1,0.25,0.0,0.0,0.0,226.0
355816,L1,3.0,1.0,1.0,1.0,1377.0
355861,GB1,0.0,0.0,1.0,0.0,376.0
355915,GB1,7.666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,1944.3333333333333
355924,IT1,1.0,0.0,0.0,0.0,31.0
355998,NL1,0.5,0.0,0.0,0.0,373.0
356024,PO1,0.0,0.0,0.0,0.0,10.0
356044,PO1,3.0,0.0,0.0,0.0,416.0
356081,BE1,4.25,0.25,5.25,2.5,2157.5
356099,PO1,1.3333333333333333,0.0,0.6666666666666666,1.0,1069.3333333333333
356118,L1,1.0,0.0,1.0,0.0,153.0
356141,IT1,1.0,0.0,1.0,1.0,753.0
356197,ES1,3.5,0.25,1.5,3.0,1390.75
356236,SC1,0.5,0.0,0.5,1.0,370.5
356396,SC1,6.0,0.0,2.0,0.0,1584.0
356473,TR1,0.0,0.0,0.0,0.0,28.0
356537,NL1,0.0,0.0,0.0,0.0,29.0
356618,SC1,2.25,0.0,0.25,0.75,599.0
356621,SC1,1.0,0.0,1.0,0.0,692.6666666666666
356936,UKR1,5.0,0.0,1.0,2.0,1396.0
357003,IT1,3.75,0.0,1.5,0.5,1989.75
357047,FR1,2.0,0.0,0.0,0.0,2774.0
357072,ES1,0.0,0.0,0.0,1.0,175.0
357117,FR1,1.75,0.0,0.0,0.0,2536.75
357119,GB1,4.0,0.0,0.0,0.0,1260.3333333333333
357125,PO1,1.0,0.0,0.0,0.0,413.0
357147,GB1,5.333333333333333,0.0,0.6666666666666666,1.3333333333333333,2015.3333333333333
357148,PO1,1.6666666666666667,0.0,0.0,0.0,490.3333333333333
357149,PO1,2.5,0.0,1.0,1.0,955.0
357153,PO1,1.0,0.0,0.0,0.0,2670.0
357156,L1,5.5,0.5,0.0,0.5,2022.5
357158,IT1,0.0,0.0,0.0,0.0,72.0
357159,GR1,1.0,0.0,0.0,0.0,446.0
357161,PO1,1.0,0.0,0.3333333333333333,0.0,290.6666666666667
357162,PO1,5.0,0.0,0.0,1.5,1518.0
357163,PO1,2.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,878.6666666666666
357164,IT1,4.25,0.0,8.25,7.75,2007.25
357176,IT1,0.5,0.0,0.0,0.0,215.0
357186,GR1,1.0,0.0,3.0,1.0,997.0
357233,L1,4.0,0.0,2.25,2.0,1848.25
357424,GR1,0.0,0.0,0.0,0.0,76.0
357453,NL1,0.0,0.0,0.0,0.0,92.0
357498,IT1,2.5,0.0,16.5,3.0,2135.0
357565,GB1,5.0,0.25,4.25,3.5,2341.25
357608,BE1,4.0,0.0,1.0,0.0,1251.0
357628,ES1,0.0,0.0,0.0,0.0,32.0
357656,GB1,0.0,0.0,0.0,0.0,1.0
357658,GB1,0.0,0.0,0.0,0.0,1035.0
357662,GB1,4.25,0.0,2.75,2.75,2531.0
357701,BE1,1.0,0.5,4.0,1.5,885.5
357776,UKR1,2.0,0.0,3.0,2.0,1177.0
357785,PO1,0.0,0.0,0.0,0.0,29.0
357796,IT1,5.0,0.0,0.0,3.0,2104.0
357826,NL1,2.25,0.25,1.25,0.5,597.0
357884,ES1,3.0,0.0,0.0,0.3333333333333333,934.6666666666666
357885,ES1,0.0,0.0,1.0,0.0,294.0
357898,RU1,0.0,0.0,0.0,0.0,12.0
357917,NL1,1.0,0.0,0.0,0.0,312.0
357967,GB1,0.0,0.0,0.0,1.0,76.0
357992,IT1,2.6666666666666665,0.0,0.6666666666666666,2.6666666666666665,1681.6666666666667
357995,IT1,0.0,0.0,0.0,0.0,2.0
358008,IT1,0.5,0.0,2.0,1.0,246.5
358021,NL1,3.25,0.5,0.25,0.25,1600.25
358025,BE1,1.0,0.5,1.0,0.0,1148.0
358026,BE1,0.0,0.0,0.0,0.0,82.0
358032,IT1,3.0,0.0,5.0,2.0,1128.5
358042,BE1,0.0,0.0,0.0,0.0,27.0
358115,ES1,1.5,0.0,0.0,0.5,1256.0
358132,BE1,4.0,0.0,0.5,0.5,615.5
358143,PO1,3.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,969.3333333333334
358165,IT1,2.0,0.0,0.0,0.0,1811.0
358166,IT1,1.25,0.0,3.0,2.0,919.5
358177,PO1,3.0,0.0,1.0,1.0,651.6666666666666
358200,PO1,0.0,0.0,0.0,0.0,122.5
358212,GR1,0.0,0.0,0.0,0.0,278.0
358250,ES1,2.0,0.0,0.6,0.4,1689.2
358261,GR1,3.0,0.0,0.5,0.0,737.5
358421,DK1,0.0,0.0,0.0,0.0,158.5
358422,DK1,0.5,0.0,0.0,0.0,685.25
358423,DK1,2.0,0.0,1.0,0.0,1926.0
358504,L1,1.0,0.0,3.3333333333333335,2.6666666666666665,1809.6666666666667
358505,FR1,0.0,0.0,0.0,0.0,49.0
358507,GR1,1.0,0.0,0.0,2.0,1217.0
358508,FR1,0.0,0.0,0.0,0.0,22.0
358509,FR1,0.0,0.0,2.0,0.0,795.0
358515,FR1,0.0,0.0,0.0,0.0,220.0
358644,BE1,0.0,0.0,0.0,0.0,121.5
358646,RU1,4.0,0.0,0.0,0.0,1566.0
358719,PO1,1.0,0.0,0.0,0.25,212.5
358733,PO1,1.0,0.0,0.0,0.0,83.0
358734,UKR1,1.0,0.0,2.0,0.0,662.0
358738,RU1,2.0,0.0,0.0,0.0,495.0
358870,L1,0.5,0.0,0.0,0.5,116.0
358907,BE1,1.6666666666666667,0.0,1.0,0.3333333333333333,306.6666666666667
358948,TR1,3.75,0.0,1.0,1.5,1400.75
358956,UKR1,2.3333333333333335,0.0,0.3333333333333333,0.0,1367.3333333333333
358981,ES1,0.0,0.0,0.0,0.0,45.0
358985,NL1,2.0,0.0,2.0,1.0,1723.0
359187,SC1,1.0,0.0,4.0,1.0,399.0
359210,PO1,4.0,1.5,0.0,0.0,751.0
359233,GR1,3.0,0.0,5.0,2.0,1574.0
359239,UKR1,0.0,0.0,0.0,0.0,90.0
359247,UKR1,0.5,0.0,1.0,1.0,237.5
359461,PO1,1.0,0.0,0.0,0.0,11.0
359537,PO1,0.0,0.0,0.0,0.0,56.5
359667,UKR1,0.0,0.0,0.0,0.0,1.0
359678,UKR1,6.0,0.0,2.0,1.0,998.0
359692,NL1,4.333333333333333,0.0,0.6666666666666666,1.3333333333333333,1875.0
359796,UKR1,1.5,0.0,1.5,1.5,458.0
360102,SC1,0.6666666666666666,0.0,0.0,0.0,364.3333333333333
360140,BE1,2.0,0.25,1.5,1.25,842.25
360239,BE1,0.0,0.0,0.0,0.0,31.0
360412,TR1,0.0,0.0,3.0,1.0,472.0
360451,RU1,5.0,0.0,0.0,0.5,1387.0
360514,NL1,0.75,0.0,0.25,0.5,825.0
360517,DK1,2.5,0.0,5.5,1.5,1205.5
360518,IT1,4.333333333333333,0.0,7.333333333333333,2.6666666666666665,2303.3333333333335
360519,NL1,1.0,0.0,2.5,1.0,477.0
360520,NL1,1.5,0.0,1.5,2.5,668.5
360661,SC1,2.6666666666666665,0.0,9.0,2.0,1795.6666666666667
360711,BE1,0.0,0.0,0.3333333333333333,0.0,113.66666666666667
360791,GR1,0.0,0.0,0.0,0.0,195.0
361027,GR1,0.0,0.0,0.0,0.0,540.0
361032,TR1,2.0,0.3333333333333333,0.0,0.0,1857.6666666666667
361033,BE1,0.0,0.0,0.0,0.0,6.0
361065,IT1,1.0,0.0,1.0,0.0,271.0
361066,NL1,5.0,0.0,4.0,2.0,2023.0
361068,BE1,3.5,0.0,5.0,4.0,1916.0
361070,NL1,0.6666666666666666,0.0,4.0,0.3333333333333333,1025.3333333333333
